,Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Vol._sqrt,Tendencia,Target_Tendencia_Amanha,Tendencia_Dia_Anterior,Amplitude_Dia,Variacao_Abertura_Fechamento,Media_Movel_5_dias,Media_Movel_20_dias,Media_Movel_50_dias,RSI,MACD,MACD_Signal,BB_High,BB_Low,BB_Middle,ATR,Diff_Normalizada_MM20,Variacao_Pct_Volume,Dia_da_Semana,Mes,Ano,Ultimo_Fechamento_lag_1_dia,Variacao_Pct_lag_1_dia,Volume_lag_1_dia,Amplitude_Dia_lag_1_dia,Variacao_Abertura_Fechamento_lag_1_dia,Ultimo_Fechamento_lag_2_dias,Variacao_Pct_lag_2_dias,Volume_lag_2_dias,Amplitude_Dia_lag_2_dias,Variacao_Abertura_Fechamento_lag_2_dias,Ultimo_Fechamento_lag_3_dias,Variacao_Pct_lag_3_dias,Volume_lag_3_dias,Amplitude_Dia_lag_3_dias,Variacao_Abertura_Fechamento_lag_3_dias,Ultimo_Fechamento_lag_5_dias,Variacao_Pct_lag_5_dias,Volume_lag_5_dias,Amplitude_Dia_lag_5_dias,Variacao_Abertura_Fechamento_lag_5_dias
495,2023-11-09,119.034,119.18,120.257,118.446,15570000.0,-0.0012,3945.8839313897715,Baixa,Alta,Baixa,1.811000000000007,-0.1460000000000008,118.814,115.436,116.02062000000002,62.40417021632607,0.7831342577859886,0.05639570096896676,120.05653667878606,110.81546332121395,115.436,1.7198062179649778,0.03116878616722685,0.02501645819618159,3,11,2023,119.177,-0.0008,15190000.0,1.5120000000000005,-0.09099999999999397,119.268,0.0070999999999999995,16390000.0,1.551000000000002,0.8460000000000036,118.431,0.0023,10170000.0,0.7129999999999939,0.2710000000000008,115.053,0.0169,13900000.0,2.2760000000000105,1.8960000000000008
494,2023-11-10,120.568,119.036,120.823,119.036,11750000.0,0.0129,3427.827300200522,Alta,Baixa,Baixa,1.786999999999992,1.5319999999999965,119.29560000000001,115.61185,116.06389999999999,66.55230838139272,1.0288594917538916,0.25088845912595176,120.7080746918682,110.5156253081318,115.61185,1.7247486309674787,0.042868875465620467,-0.2453436095054592,4,11,2023,119.034,-0.0012,15570000.0,1.811000000000007,-0.1460000000000008,119.177,-0.0008,15190000.0,1.5120000000000005,-0.09099999999999397,119.268,0.0070999999999999995,16390000.0,1.551000000000002,0.8460000000000036,118.16,0.027000000000000003,15710000.0,3.4399999999999977,3.097999999999999
493,2023-11-13,120.41,120.561,120.606,119.878,11200000.0,-0.0013,3346.640106136302,Baixa,Alta,Alta,0.7279999999999944,-0.15100000000001046,119.6914,115.84465,116.1214,65.74765248079743,1.1970503788597568,0.4401208430727128,121.35419899333938,110.33510100666062,115.84465,1.6535523001840868,0.03940924332716267,-0.04680851063829783,0,11,2023,120.568,0.0129,11750000.0,1.786999999999992,1.5319999999999965,119.034,-0.0012,15570000.0,1.811000000000007,-0.1460000000000008,119.177,-0.0008,15190000.0,1.5120000000000005,-0.09099999999999397,118.431,0.0023,10170000.0,0.7129999999999939,0.2710000000000008
492,2023-11-14,123.166,120.411,123.37,120.411,19430000.0,0.0229,4407.947368106838,Alta,Alta,Baixa,2.959000000000003,2.7549999999999955,120.471,116.17625000000001,116.26988,72.0871884445822,1.5350341180012776,0.6591034980584258,122.54340700686004,109.80909299313998,116.17625000000001,1.7468699930280813,0.06016505094629914,0.7348214285714285,1,11,2023,120.41,-0.0013,11200000.0,0.7279999999999944,-0.15100000000001046,120.568,0.0129,11750000.0,1.786999999999992,1.5319999999999965,119.034,-0.0012,15570000.0,1.811000000000007,-0.1460000000000008,119.268,0.0070999999999999995,16390000.0,1.551000000000002,0.8460000000000036
491,2023-11-16,124.639,123.165,124.737,123.165,18360000.0,0.012,4284.85705712571,Alta,Alta,Alta,1.5719999999999885,1.4739999999999895,121.5634,116.61280000000002,116.4048,74.77448383273196,1.8998472000295124,0.9072522384526431,123.96722864130224,109.2583713586978,116.61280000000002,1.7343792792403605,0.06882777876871127,-0.05506948018528046,3,11,2023,123.166,0.0229,19430000.0,2.959000000000003,2.7549999999999955,120.41,-0.0013,11200000.0,0.7279999999999944,-0.15100000000001046,120.568,0.0129,11750000.0,1.786999999999992,1.5319999999999965,119.177,-0.0008,15190000.0,1.5120000000000005,-0.09099999999999397
490,2023-11-17,124.773,124.639,125.431,124.547,15720000.0,0.0011,3964.845520319802,Alta,Alta,Alta,0.8840000000000003,0.13400000000000034,122.7112,117.14844999999998,116.54472,75.01018492788522,2.174708193641038,1.1607434294903223,125.20787629409847,109.0890237059015,117.14844999999998,1.6736379021517636,0.06508451456250608,-0.14379084967320266,4,11,2023,124.639,0.012,18360000.0,1.5719999999999885,1.4739999999999895,123.166,0.0229,19430000.0,2.959000000000003,2.7549999999999955,120.41,-0.0013,11200000.0,0.7279999999999944,-0.15100000000001046,119.034,-0.0012,15570000.0,1.811000000000007,-0.1460000000000008
489,2023-11-20,125.957,124.773,126.162,124.773,11110000.0,0.0095,3333.1666624997915,Alta,Baixa,Alta,1.38900000000001,1.1839999999999975,123.78899999999999,117.7461,116.71724,77.05062562441438,2.4597222690501894,1.4205391974022958,126.524836102652,108.967363897348,117.7461,1.6533066234266385,0.06973394447884045,-0.29325699745547074,0,11,2023,124.773,0.0011,15720000.0,0.8840000000000003,0.13400000000000034,124.639,0.012,18360000.0,1.5719999999999885,1.4739999999999895,123.166,0.0229,19430000.0,2.959000000000003,2.7549999999999955,120.568,0.0129,11750000.0,1.786999999999992,1.5319999999999965
488,2023-11-21,125.626,125.957,125.957,125.06,10790000.0,-0.0026,3284.8135411313683,Baixa,Alta,Alta,0.8969999999999914,-0.33099999999998886,124.83219999999999,118.36965000000001,116.91005999999999,75.20199031346928,2.6285883136693258,1.662149020655702,127.51917862774937,109.22012137225065,118.36965000000001,1.5992847217533066,0.061302453796222234,-0.028802880288028798,1,11,2023,125.957,0.0095,11110000.0,1.38900000000001,1.1839999999999975,124.773,0.0011,15720000.0,0.8840000000000003,0.13400000000000034,124.639,0.012,18360000.0,1.5719999999999885,1.4739999999999895,120.41,-0.0013,11200000.0,0.7279999999999944,-0.15100000000001046
487,2023-11-22,126.035,125.626,126.875,125.439,14060000.0,0.0033,3749.666651850535,Alta,Alta,Baixa,1.436000000000007,0.4089999999999918,125.40599999999999,119.03215,117.12450000000001,75.96921579084146,2.763562128528534,1.8824316422302685,128.38480225003073,109.67949774996927,119.03215,1.5876215273423566,0.05883158457609978,0.3030583873957369,2,11,2023,125.626,-0.0026,10790000.0,0.8969999999999914,-0.33099999999998886,125.957,0.0095,11110000.0,1.38900000000001,1.1839999999999975,124.773,0.0011,15720000.0,0.8840000000000003,0.13400000000000034,123.166,0.0229,19430000.0,2.959000000000003,2.7549999999999955
486,2023-11-23,126.576,126.035,126.76,125.764,7820000.0,0.0043,2796.4262908219125,Alta,Baixa,Alta,0.9960000000000093,0.5409999999999968,125.79339999999999,119.67285,117.31836,76.98359943579868,2.880973953520453,2.0821401044883054,129.24662441294728,110.09907558705271,119.67285,1.5453628468179033,0.05768350966823299,-0.44381223328591746,3,11,2023,126.035,0.0033,14060000.0,1.436000000000007,0.4089999999999918,125.626,-0.0026,10790000.0,0.8969999999999914,-0.33099999999998886,125.957,0.0095,11110000.0,1.38900000000001,1.1839999999999975,124.639,0.012,18360000.0,1.5719999999999885,1.4739999999999895
485,2023-11-24,125.517,126.553,126.553,125.341,9610000.0,-0.0084,3100.0,Baixa,Alta,Alta,1.2120000000000033,-1.0360000000000014,125.9422,120.30720000000001,117.46934000000002,70.69297268299098,2.8556530306107675,2.236842689712798,129.66206266280827,110.95233733719176,120.30720000000001,1.523194072045196,0.043304141398020954,0.2289002557544757,4,11,2023,126.576,0.0043,7820000.0,0.9960000000000093,0.5409999999999968,126.035,0.0033,14060000.0,1.436000000000007,0.4089999999999918,125.626,-0.0026,10790000.0,0.8969999999999914,-0.33099999999998886,124.773,0.0011,15720000.0,0.8840000000000003,0.13400000000000034
484,2023-11-27,125.731,125.517,125.826,124.84,11010000.0,0.0017000000000000001,3318.1320046074115,Alta,Alta,Baixa,0.98599999999999,0.21399999999999864,125.897,120.8549,117.62044,71.20502566182994,2.820342871287096,2.3535427260276576,130.13285522515622,111.5769447748438,120.8549,1.48482306689911,0.040346729838839746,0.14568158168574397,0,11,2023,125.517,-0.0084,9610000.0,1.2120000000000033,-1.0360000000000014,126.576,0.0043,7820000.0,0.9960000000000093,0.5409999999999968,126.035,0.0033,14060000.0,1.436000000000007,0.4089999999999918,125.957,0.0095,11110000.0,1.38900000000001,1.1839999999999975
483,2023-11-28,126.538,125.726,126.916,125.388,12390000.0,0.0064,3519.9431813596084,Alta,Baixa,Alta,1.5279999999999916,0.8119999999999976,126.0794,121.51675,117.76335999999999,73.11282521601613,2.824913625420564,2.447816905906239,130.42604377391962,112.60745622608037,121.51675,1.4879071335491731,0.04132146391341107,0.12534059945504095,1,11,2023,125.731,0.0017000000000000001,11010000.0,0.98599999999999,0.21399999999999864,125.517,-0.0084,9610000.0,1.2120000000000033,-1.0360000000000014,126.576,0.0043,7820000.0,0.9960000000000093,0.5409999999999968,125.626,-0.0026,10790000.0,0.8969999999999914,-0.33099999999998886
482,2023-11-29,126.166,126.541,127.388,126.018,12420000.0,-0.0029,3524.2020373412192,Baixa,Alta,Alta,1.3700000000000045,-0.375,126.10560000000001,122.19845000000001,117.91152,70.78468340894949,2.7666267390530948,2.51157887253561,130.3036714399116,114.09322856008842,122.19845000000001,1.4794851954385184,0.03246808777034396,0.002421307506053294,2,11,2023,126.538,0.0064,12390000.0,1.5279999999999916,0.8119999999999976,125.731,0.0017000000000000001,11010000.0,0.98599999999999,0.21399999999999864,125.517,-0.0084,9610000.0,1.2120000000000033,-1.0360000000000014,126.035,0.0033,14060000.0,1.436000000000007,0.4089999999999918
481,2023-11-30,127.331,126.168,127.399,126.168,19240000.0,0.0092,4386.342439892262,Alta,Alta,Baixa,1.2309999999999945,1.1629999999999967,126.25659999999998,122.9078,118.09237999999999,73.61797728106858,2.7823663381776953,2.5657363656640273,130.1572072750813,115.65839272491867,122.9078,1.461879110050053,0.03598795194446576,0.5491143317230274,3,11,2023,126.166,-0.0029,12420000.0,1.3700000000000045,-0.375,126.538,0.0064,12390000.0,1.5279999999999916,0.8119999999999976,125.731,0.0017000000000000001,11010000.0,0.98599999999999,0.21399999999999864,126.576,0.0043,7820000.0,0.9960000000000093,0.5409999999999968
480,2023-12-01,128.185,127.331,128.185,126.656,13700000.0,0.0067,3701.3511046643494,Alta,Baixa,Alta,1.5289999999999964,0.8539999999999992,126.7902,123.5644,118.29916000000001,75.49412836424838,2.831115410561054,2.6188121746434327,130.20214080241172,116.92665919758828,123.5644,1.4666734593321917,0.037394265662278096,-0.28794178794178793,4,12,2023,127.331,0.0092,19240000.0,1.2309999999999945,1.1629999999999967,126.166,-0.0029,12420000.0,1.3700000000000045,-0.375,126.538,0.0064,12390000.0,1.5279999999999916,0.8119999999999976,125.517,-0.0084,9610000.0,1.2120000000000033,-1.0360000000000014
479,2023-12-04,126.803,128.183,128.183,126.643,10270000.0,-0.0108,3204.684071792413,Baixa,Alta,Alta,1.539999999999992,-1.3799999999999955,127.00460000000001,123.99655,118.46132,67.16946870143796,2.726800690513116,2.6404098778173695,130.28692253189357,117.70617746810643,123.99655,1.4720539265227495,0.02263329100688687,-0.2503649635036497,0,12,2023,128.185,0.0067,13700000.0,1.5289999999999964,0.8539999999999992,127.331,0.0092,19240000.0,1.2309999999999945,1.1629999999999967,126.166,-0.0029,12420000.0,1.3700000000000045,-0.375,125.731,0.0017000000000000001,11010000.0,0.98599999999999,0.21399999999999864
478,2023-12-05,126.903,126.802,127.489,126.491,11960000.0,0.0008,3458.3232931581165,Alta,Baixa,Baixa,0.9980000000000047,0.10099999999999909,127.0776,124.42014999999999,118.67648,67.4491684270354,2.621975189728971,2.63672294019969,130.2806499539289,118.5596500460711,124.42014999999999,1.4381929317711248,0.019955368965557538,0.16455696202531644,1,12,2023,126.803,-0.0108,10270000.0,1.539999999999992,-1.3799999999999955,128.185,0.0067,13700000.0,1.5289999999999964,0.8539999999999992,127.331,0.0092,19240000.0,1.2309999999999945,1.1629999999999967,126.538,0.0064,12390000.0,1.5279999999999916,0.8119999999999976
477,2023-12-06,125.623,126.907,127.538,125.614,10840000.0,-0.0101,3292.4155266308658,Baixa,Alta,Alta,1.9239999999999924,-1.2839999999999918,126.96900000000001,124.7379,118.86876000000001,60.36054457600762,2.4078586271233746,2.590950077584427,130.1158214534986,119.35997854650141,124.7379,1.4728934366446154,0.007095678218087754,-0.09364548494983282,2,12,2023,126.903,0.0008,11960000.0,0.9980000000000047,0.10099999999999909,126.803,-0.0108,10270000.0,1.539999999999992,-1.3799999999999955,128.185,0.0067,13700000.0,1.5289999999999964,0.8539999999999992,126.166,-0.0029,12420000.0,1.3700000000000045,-0.375
476,2023-12-07,126.01,125.623,126.581,125.566,10510000.0,0.0031,3241.9130154894656,Alta,Alta,Baixa,1.0150000000000006,0.38700000000000045,126.7048,125.07955,119.07046,61.672098211944714,2.243535295997944,2.521467121267131,129.83287159547405,120.32622840452593,125.07955,1.4401867625985714,0.007438865905737649,-0.030442804428044257,3,12,2023,125.623,-0.0101,10840000.0,1.9239999999999924,-1.2839999999999918,126.903,0.0008,11960000.0,0.9980000000000047,0.10099999999999909,126.803,-0.0108,10270000.0,1.539999999999992,-1.3799999999999955,127.331,0.0092,19240000.0,1.2309999999999945,1.1629999999999967
475,2023-12-08,127.094,126.01,127.289,125.562,10750000.0,0.0086,3278.7192621510003,Alta,Baixa,Alta,1.7270000000000039,1.083999999999989,126.4866,125.48254999999999,119.32848,65.15034112015337,2.175697526073492,2.452313202228403,129.41272773007782,121.55237226992216,125.48254999999999,1.4606734224129594,0.012842024648048714,0.022835394862036118,4,12,2023,126.01,0.0031,10510000.0,1.0150000000000006,0.38700000000000045,125.623,-0.0101,10840000.0,1.9239999999999924,-1.2839999999999918,126.903,0.0008,11960000.0,0.9980000000000047,0.10099999999999909,128.185,0.0067,13700000.0,1.5289999999999964,0.8539999999999992
474,2023-12-11,126.916,127.093,127.154,126.526,7090000.0,-0.0014000000000000002,2662.7053911388693,Baixa,Baixa,Alta,0.6280000000000001,-0.1770000000000067,126.5092,125.79995,119.58026,64.1213236556051,2.083554572131831,2.378561476209089,129.05935506687945,122.54054493312054,125.79995,1.4011967493834623,0.00887162514770476,-0.3404651162790697,0,12,2023,127.094,0.0086,10750000.0,1.7270000000000039,1.083999999999989,126.01,0.0031,10510000.0,1.0150000000000006,0.38700000000000045,125.623,-0.0101,10840000.0,1.9239999999999924,-1.2839999999999918,126.803,-0.0108,10270000.0,1.539999999999992,-1.3799999999999955
473,2023-12-12,126.403,126.923,127.359,126.013,10270000.0,-0.004,3204.684071792413,Baixa,Alta,Baixa,1.3459999999999894,-0.519999999999996,126.40920000000001,126.09960000000001,119.79369999999999,61.124879988918025,1.9466955105293238,2.292188283073136,128.22727068880485,123.97192931119518,126.09960000000001,1.3972541244274999,0.002406034594875767,0.4485190409026798,1,12,2023,126.916,-0.0014000000000000002,7090000.0,0.6280000000000001,-0.1770000000000067,127.094,0.0086,10750000.0,1.7270000000000039,1.083999999999989,126.01,0.0031,10510000.0,1.0150000000000006,0.38700000000000045,126.903,0.0008,11960000.0,0.9980000000000047,0.10099999999999909
472,2023-12-13,129.465,126.406,129.793,126.299,15070000.0,0.0242,3882.0097887563343,Alta,Alta,Baixa,3.4939999999999998,3.0589999999999975,127.17760000000001,126.41455,120.0517,70.10488169962767,2.0615472940540798,2.246060085269325,128.57653755546812,124.25256244453189,126.41455,1.5470216869683926,0.02413052927847307,0.4673807205452776,2,12,2023,126.403,-0.004,10270000.0,1.3459999999999894,-0.519999999999996,126.916,-0.0014000000000000002,7090000.0,0.6280000000000001,-0.1770000000000067,127.094,0.0086,10750000.0,1.7270000000000039,1.083999999999989,125.623,-0.0101,10840000.0,1.9239999999999924,-1.2839999999999918
471,2023-12-14,130.842,129.469,131.26,129.469,15820000.0,0.0106,3977.4363602702683,Alta,Baixa,Alta,1.7909999999999968,1.3730000000000189,128.144,126.72469999999998,120.3674,73.1127853966266,2.2378836225244356,2.244424792720347,129.4777646995664,123.97163530043356,126.72469999999998,1.5647344236135066,0.032490114397588074,0.049767750497677454,3,12,2023,129.465,0.0242,15070000.0,3.4939999999999998,3.0589999999999975,126.403,-0.004,10270000.0,1.3459999999999894,-0.519999999999996,126.916,-0.0014000000000000002,7090000.0,0.6280000000000001,-0.1770000000000067,126.01,0.0031,10510000.0,1.0150000000000006,0.38700000000000045
470,2023-12-15,130.197,130.842,131.661,129.884,15140000.0,-0.0049,3891.015291668744,Baixa,Alta,Alta,1.7770000000000152,-0.6450000000000102,128.7646,126.9959,120.70296,69.58122854961577,2.2990829269097475,2.255356419558227,129.98499925562845,124.00680074437156,126.9959,1.5798962504982572,0.025206325558541628,-0.04298356510745893,4,12,2023,130.842,0.0106,15820000.0,1.7909999999999968,1.3730000000000189,129.465,0.0242,15070000.0,3.4939999999999998,3.0589999999999975,126.403,-0.004,10270000.0,1.3459999999999894,-0.519999999999996,127.094,0.0086,10750000.0,1.7270000000000039,1.083999999999989
469,2023-12-18,131.084,130.202,131.447,130.198,9600000.0,0.0068000000000000005,3098.3866769659335,Alta,Alta,Baixa,1.2489999999999952,0.882000000000005,129.5982,127.25225,121.0525,71.61197908703723,2.391588559383621,2.282602847523306,130.68714486738654,123.81735513261347,127.25225,1.5563322326055247,0.030111451860379675,-0.3659180977542933,0,12,2023,130.197,-0.0049,15140000.0,1.7770000000000152,-0.6450000000000102,130.842,0.0106,15820000.0,1.7909999999999968,1.3730000000000189,129.465,0.0242,15070000.0,3.4939999999999998,3.0589999999999975,126.916,-0.0014000000000000002,7090000.0,0.6280000000000001,-0.1770000000000067
468,2023-12-19,131.851,131.088,132.047,131.086,9430000.0,0.0059,3070.8305065568175,Alta,Baixa,Alta,0.9609999999999843,0.7630000000000052,130.6878,127.5635,121.42384,73.27352741577046,2.4979950969698876,2.3256812974126224,131.45088459635758,123.67611540364243,127.5635,1.5139513588479867,0.033610711527984054,-0.017708333333333326,1,12,2023,131.084,0.0068000000000000005,9600000.0,1.2489999999999952,0.882000000000005,130.197,-0.0049,15140000.0,1.7770000000000152,-0.6450000000000102,130.842,0.0106,15820000.0,1.7909999999999968,1.3730000000000189,126.403,-0.004,10270000.0,1.3459999999999894,-0.519999999999996
467,2023-12-20,130.804,131.851,132.341,130.71,10340000.0,-0.0079,3215.5870381627055,Baixa,Alta,Alta,1.6310000000000002,-1.046999999999997,130.9556,127.80194999999999,121.75652,67.46836901904975,2.4693734942586048,2.354419736781819,131.86608963711853,123.73781036288146,127.80194999999999,1.5223119760731305,0.02348986067896469,0.09650053022269356,2,12,2023,131.851,0.0059,9430000.0,0.9609999999999843,0.7630000000000052,131.084,0.0068000000000000005,9600000.0,1.2489999999999952,0.882000000000005,130.197,-0.0049,15140000.0,1.7770000000000152,-0.6450000000000102,129.465,0.0242,15070000.0,3.4939999999999998,3.0589999999999975
466,2023-12-21,132.182,130.826,132.277,130.822,8680000.0,0.0105,2946.183972531247,Alta,Alta,Baixa,1.454999999999984,1.3559999999999945,131.22359999999998,128.08225000000002,122.09703999999999,70.75265279606342,2.5287340790943915,2.389282605244334,132.52514720227668,123.63935279772336,128.08225000000002,1.5187896920679058,0.03200872876608563,-0.160541586073501,3,12,2023,130.804,-0.0079,10340000.0,1.6310000000000002,-1.046999999999997,131.851,0.0059,9430000.0,0.9609999999999843,0.7630000000000052,131.084,0.0068000000000000005,9600000.0,1.2489999999999952,0.882000000000005,130.842,0.0106,15820000.0,1.7909999999999968,1.3730000000000189
465,2023-12-22,132.753,132.182,133.035,132.094,8230000.0,0.0043,2868.7976575562107,Alta,Alta,Alta,0.9410000000000025,0.570999999999998,131.7348,128.44405,122.41735999999999,72.01347927874934,2.591974034973205,2.4298208911901082,133.16239909581705,123.72570090418296,128.44405,1.4775189997773412,0.033547291602841714,-0.0518433179723502,4,12,2023,132.182,0.0105,8680000.0,1.454999999999984,1.3559999999999945,130.804,-0.0079,10340000.0,1.6310000000000002,-1.046999999999997,131.851,0.0059,9430000.0,0.9609999999999843,0.7630000000000052,130.197,-0.0049,15140000.0,1.7770000000000152,-0.6450000000000102
464,2023-12-26,133.533,132.753,133.645,132.753,5150000.0,0.0059,2269.3611435820435,Alta,Alta,Alta,0.8920000000000243,0.7800000000000011,132.22459999999998,128.83415,122.74700000000001,73.68248165004078,2.6742050655338545,2.478697726058858,133.87016633337274,123.79813366662724,128.83415,1.4356962140789613,0.03647208445897298,-0.37424058323207776,1,12,2023,132.753,0.0043,8230000.0,0.9410000000000025,0.570999999999998,132.182,0.0105,8680000.0,1.454999999999984,1.3559999999999945,130.804,-0.0079,10340000.0,1.6310000000000002,-1.046999999999997,131.084,0.0068000000000000005,9600000.0,1.2489999999999952,0.882000000000005
463,2023-12-27,134.194,133.523,134.195,133.328,6170000.0,0.0049,2483.948469674844,Alta,Baixa,Alta,0.8669999999999902,0.6709999999999923,132.6932,129.21695,123.1158,75.04088506415465,2.7608851599556203,2.5351352128382105,134.64525126190475,123.78864873809525,129.21695,1.3950750559304634,0.038517005702425194,0.19805825242718456,2,12,2023,133.533,0.0059,5150000.0,0.8920000000000243,0.7800000000000011,132.753,0.0043,8230000.0,0.9410000000000025,0.570999999999998,132.182,0.0105,8680000.0,1.454999999999984,1.3559999999999945,131.851,0.0059,9430000.0,0.9609999999999843,0.7630000000000052
462,2023-12-28,134.185,134.194,134.392,133.832,7810000.0,-0.0001,2794.637722496424,Baixa,Baixa,Alta,0.5600000000000023,-0.00899999999998613,133.36939999999998,129.61790000000002,123.46882,74.98413335574588,2.7966158873805966,2.587431347746688,135.26573639635538,123.97006360364465,129.61790000000002,1.3354268376497163,0.03523510255913714,0.26580226904376003,3,12,2023,134.194,0.0049,6170000.0,0.8669999999999902,0.6709999999999923,133.533,0.0059,5150000.0,0.8920000000000243,0.7800000000000011,132.753,0.0043,8230000.0,0.9410000000000025,0.570999999999998,130.804,-0.0079,10340000.0,1.6310000000000002,-1.046999999999997
461,2024-01-02,132.697,134.186,134.195,132.095,8440000.0,-0.0111,2905.16780926679,Baixa,Alta,Baixa,2.0999999999999943,-1.4890000000000043,133.47239999999996,129.88619999999997,123.80460000000001,66.0853381208088,2.6740389258203265,2.6047528633614156,135.58359461859504,124.18880538140489,129.88619999999997,1.3900392063890217,0.021640482206731964,0.08066581306017917,1,1,2024,134.185,-0.0001,7810000.0,0.5600000000000023,-0.00899999999998613,134.194,0.0049,6170000.0,0.8669999999999902,0.6709999999999923,133.533,0.0059,5150000.0,0.8920000000000243,0.7800000000000011,132.182,0.0105,8680000.0,1.454999999999984,1.3559999999999945
460,2024-01-03,132.834,132.697,133.576,132.25,8700000.0,0.001,2949.5762407505254,Alta,Baixa,Baixa,1.3259999999999934,0.13700000000000045,133.4886,130.11865,124.18008,66.47976922596345,2.5584582416825583,2.595493939025644,135.8982055287579,124.3390944712421,130.11865,1.385464977361234,0.02086826139066153,0.0308056872037914,2,1,2024,132.697,-0.0111,8440000.0,2.0999999999999943,-1.4890000000000043,134.185,-0.0001,7810000.0,0.5600000000000023,-0.00899999999998613,134.194,0.0049,6170000.0,0.8669999999999902,0.6709999999999923,132.753,0.0043,8230000.0,0.9410000000000025,0.570999999999998
459,2024-01-04,131.226,132.831,132.885,131.024,8970000.0,-0.0121,2994.9958263743874,Baixa,Alta,Alta,1.86099999999999,-1.6049999999999898,133.0272,130.3398,124.52452,57.95941212173052,2.3104738510710945,2.5384899214347345,135.93034296468562,124.74925703531437,130.3398,1.4194317646925736,0.0067991511418615215,0.03103448275862064,3,1,2024,132.834,0.001,8700000.0,1.3259999999999934,0.13700000000000045,132.697,-0.0111,8440000.0,2.0999999999999943,-1.4890000000000043,134.185,-0.0001,7810000.0,0.5600000000000023,-0.00899999999998613,133.533,0.0059,5150000.0,0.8920000000000243,0.7800000000000011
458,2024-01-05,132.023,131.218,132.635,130.579,9200000.0,0.0060999999999999995,3033.15017762062,Alta,Alta,Baixa,2.055999999999983,0.8050000000000068,132.59300000000002,130.5958,124.90188,60.651292320820566,2.1534322475883982,2.4614783866654673,135.99916378934415,125.19243621065583,130.5958,1.4649009243573887,0.010928375950834554,0.02564102564102555,4,1,2024,131.226,-0.0121,8970000.0,1.86099999999999,-1.6049999999999898,132.834,0.001,8700000.0,1.3259999999999934,0.13700000000000045,132.697,-0.0111,8440000.0,2.0999999999999943,-1.4890000000000043,134.194,0.0049,6170000.0,0.8669999999999902,0.6709999999999923
457,2024-01-08,132.427,132.023,132.498,131.015,8500000.0,0.0031,2915.4759474226503,Alta,Baixa,Alta,1.483000000000004,0.40399999999999636,132.24139999999997,130.936,125.29472,61.98022865410009,2.0380813360553702,2.376798976543448,135.8815340257646,125.99046597423539,130.936,1.4661937154747184,0.011387242622349738,-0.07608695652173914,0,1,2024,132.023,0.0060999999999999995,9200000.0,2.055999999999983,0.8050000000000068,131.226,-0.0121,8970000.0,1.86099999999999,-1.6049999999999898,132.834,0.001,8700000.0,1.3259999999999934,0.13700000000000045,134.185,-0.0001,7810000.0,0.5600000000000023,-0.00899999999998613
456,2024-01-09,131.447,132.424,132.426,131.203,9290000.0,-0.0074,3047.950130825634,Baixa,Baixa,Alta,1.2229999999999848,-0.9770000000000039,131.99140000000003,131.20785,125.64842,56.95522196261659,1.8463040539590736,2.2706999920265734,135.60805750760636,126.80764249239365,131.20785,1.4488941643693807,0.0018226805789439814,0.0929411764705883,1,1,2024,132.427,0.0031,8500000.0,1.483000000000004,0.40399999999999636,132.023,0.0060999999999999995,9200000.0,2.055999999999983,0.8050000000000068,131.226,-0.0121,8970000.0,1.86099999999999,-1.6049999999999898,132.697,-0.0111,8440000.0,2.0999999999999943,-1.4890000000000043
455,2024-01-10,130.841,131.447,131.628,130.438,8960000.0,-0.0046,2993.325909419153,Baixa,Baixa,Baixa,1.1899999999999977,-0.6059999999999945,131.59279999999998,131.3952,126.00864,54.0377164181964,1.6266688152344955,2.141893756668158,135.37811218080378,127.4122878191962,131.3952,1.430401724057282,-0.004217810087430746,-0.03552206673842839,2,1,2024,131.447,-0.0074,9290000.0,1.2229999999999848,-0.9770000000000039,132.427,0.0031,8500000.0,1.483000000000004,0.40399999999999636,132.023,0.0060999999999999995,9200000.0,2.055999999999983,0.8050000000000068,132.834,0.001,8700000.0,1.3259999999999934,0.13700000000000045
454,2024-01-11,130.649,130.841,131.308,129.898,9760000.0,-0.0015,3124.099870362662,Baixa,Alta,Baixa,1.4099999999999966,-0.19200000000000728,131.4774,131.58185,126.32608,53.109469759262474,1.4207361488236643,1.9976622350992594,135.02030210959745,128.14339789040255,131.58185,1.42894445805319,-0.0070895036055504766,0.08928571428571419,3,1,2024,130.841,-0.0046,8960000.0,1.1899999999999977,-0.6059999999999945,131.447,-0.0074,9290000.0,1.2229999999999848,-0.9770000000000039,132.427,0.0031,8500000.0,1.483000000000004,0.40399999999999636,131.226,-0.0121,8970000.0,1.86099999999999,-1.6049999999999898
453,2024-01-12,130.988,130.652,131.927,130.41,10660000.0,0.0026,3264.9655434629017,Alta,Alta,Baixa,1.516999999999996,0.33600000000001273,131.2704,131.81109999999998,126.67982,54.592589763939586,1.270244901364208,1.8521787683522493,134.32489489218887,129.2973051078111,131.81109999999998,1.435234139620819,-0.006244542379207688,0.09221311475409832,4,1,2024,130.649,-0.0015,9760000.0,1.4099999999999966,-0.19200000000000728,130.841,-0.0046,8960000.0,1.1899999999999977,-0.6059999999999945,131.447,-0.0074,9290000.0,1.2229999999999848,-0.9770000000000039,132.023,0.0060999999999999995,9200000.0,2.055999999999983,0.8050000000000068
